image,kp,kd
img_0000982.png,1.9401829942683737,2.6153302712264215
img_0000983.png,1.9349264563324493,2.6141855666213245
img_0000984.png,1.9298132621250346,2.6130921562352305
img_0000985.png,1.9248440979821801,2.6120514644226014
img_0000986.png,1.9200193302910757,2.6110460681282515
img_0000987.png,1.9153387811647227,2.610114829743508
img_0000988.png,1.910802053522096,2.6092389860477545
img_0000989.png,1.9064082428815423,2.6084193508971416
img_0000990.png,1.9021561762750556,2.6076551210851613
img_0000991.png,1.8980443359296206,2.6069462102945606
img_0000992.png,1.8940708681674896,2.6062922476779846
img_0000993.png,1.8902335945497744,2.6056925930785164
img_0000994.png,1.886530022411275,2.6051463604461675
img_0000995.png,1.8829573550713836,2.6046524174406933
img_0000996.png,1.8795125019525387,2.6042093944995535
img_0000997.png,1.8761920887150336,2.603815694085207
img_0000998.png,1.872992467557972,2.603469499796318
img_0000999.png,1.8699097278477286,2.6031687855572305
img_0001000.png,1.8669397095013036,2.6029110589292737
img_0001001.png,5.0237197755371845,2.817838003259962
img_0001002.png,5.015707009534259,2.8213307057374433
img_0001003.png,5.007459758040328,2.824679272996349
img_0001004.png,4.998974144548345,2.8278814805975276
img_0001005.png,4.990248591360124,2.8309365176386896
img_0001006.png,4.981283909636998,2.833845039332233
img_0001007.png,4.9720833584093915,2.836609188952434
img_0001008.png,4.962652671792407,2.839232608674222
img_0001009.png,4.9530000544592365,2.8417204363558746
img_0001010.png,4.943136146319995,2.844079286712634
img_0001011.png,4.933073958201153,2.8463172164884445
img_0001012.png,4.922828781085165,2.8484436741819903
img_0001013.png,4.912418072121152,2.850469435646888
img_0001014.png,4.901861321132969,2.852406527477529
img_0001015.png,4.89117990171594,2.8542681405232133
img_0001016.png,4.880396911221721,2.856068536154601
img_0001017.png,4.869537003984752,2.8578229480500204
img_0001018.png,4.8586262220531,2.859547482289823
img_0001019.png,4.847691827467702,2.8612590184613267
img_0001020.png,4.836762139807574,2.8629751143059785
img_0001021.png,4.825866382308494,2.8647139162027857
img_0001022.png,4.815034539393811,2.8664940775000645
img_0001023.png,4.804297227953079,2.868334686400291
img_0001024.png,4.793685584189944,2.8702552047888528
img_0001025.png,4.7832311673554155,2.872275419092409
img_0001026.png,4.772965881203026,2.874415403969731
img_0001027.png,4.762921913561541,2.8766954993872145
img_0001028.png,4.753131694027978,2.8791363014200764
img_0001029.png,4.74362786944448,2.881758666954099
img_0001030.png,4.734443296539262,2.8845837323419237
img_0001031.png,4.725611050884105,2.8876329459954055
img_0001032.png,4.717164451146018,2.8909281148693418
img_0001033.png,4.709137097484168,2.8944914648094944
img_0001034.png,4.701562922859672,2.8983457147989635
img_0001035.png,4.6944762559787545,2.902514165238156
img_0001036.png,4.687911894572742,2.907020800533118
img_0001037.png,4.681905187724553,2.9118904064445488
img_0001038.png,4.6764921259744945,2.9171487028636047
img_0001039.png,4.671709437972385,2.922822492933719
img_0001040.png,4.667594692482775,2.928939829730152
img_0001041.png,4.664186404590669,2.9355302020470297
img_0001042.png,4.661524144992423,2.942624741229133
img_0001043.png,4.659648651286865,2.9502564514328418
img_0001044.png,4.658601940202081,2.958460466216553
img_0001045.png,4.6584274197013595,2.967274334960916
img_0001046.png,4.659918560410185,2.9774627442784207
img_0001047.png,4.662606889492237,2.988260442854724
img_0001048.png,4.666378727222032,2.999860950240476
img_0001049.png,4.67129181756459,3.012316523486687
img_0001050.png,4.677408665550141,3.02569304716015
img_0001051.png,4.684795693364344,3.0400635603255823
img_0001052.png,4.693523765164531,3.055509435582769
img_0001053.png,4.703668869324873,3.072121891730883
img_0001054.png,4.715313016109382,3.090003878785315
img_0001055.png,4.72854545923405,3.1092724783357384
img_0001056.png,4.743464418656889,3.1300620378880635
img_0001057.png,4.760179604866483,3.1525283864273925
img_0001058.png,4.778816074958852,3.1768547080528045
img_0001059.png,4.799520404859258,3.20326008035025
img_0001060.png,4.822471116707858,3.2320125286716888
img_0001061.png,4.847897462440045,3.263450184608512
img_0001062.png,4.876116002477871,3.298017767638676
img_0001063.png,4.907406044310835,3.1832739670678
img_0001064.png,4.940984642226119,2.8814040932676823
img_0001065.png,4.976619744818192,2.5422330806883986
img_0001066.png,5.0141858522071505,2.274719990735214
img_0001067.png,5.053485927992541,2.785980777247793
img_0001068.png,5.094392048420797,3.5348440438615962
img_0001069.png,5.136863797988632,3.5770735881819298
img_0001070.png,5.180707592367205,3.6209535770364916
img_0001071.png,5.224283402805909,3.664184390465099
img_0001072.png,5.265507670365312,3.704594910123059
img_0001073.png,5.304065019839143,3.7429056179020277
img_0001074.png,5.339757837307227,3.779289605152292
img_0001075.png,5.3664276609782995,3.6589932477110727
img_0001076.png,5.386736231581995,3.6168323262709223
img_0001077.png,5.40286869443674,3.587597671573643
img_0001078.png,5.415505705866183,3.5681065894543993
img_0001079.png,5.426590642856091,3.905474707920732
img_0001080.png,5.433311046839194,3.855744992450327
img_0001081.png,5.434814921832365,3.818316437266526
img_0001082.png,5.43062098859526,3.7742000304871928
img_0001083.png,5.420631558235614,3.715838735089222
img_0001084.png,5.405032907956834,3.639707254008826
img_0001085.png,5.384344241151862,3.546983589222071
img_0001086.png,5.3593193545445885,3.442029427978532
img_0001087.png,5.330822203768104,3.3307748885801036
img_0001088.png,5.29971453615682,3.219467386453026
img_0001089.png,5.266777801813019,3.1142860890161685
img_0001090.png,5.234998818293416,3.6254934356222117
img_0001091.png,5.2015416686083995,3.5999770699678146
img_0001092.png,5.166134786302164,3.5734012008779117
img_0001093.png,5.129221851682051,3.546250843444379
img_0001094.png,5.091205886478679,3.5189349465135256
img_0001095.png,5.052446049002082,3.4917887882260294
img_0001096.png,5.013257495882643,3.4650805001473337
img_0001097.png,4.973913105518688,3.439019173483784
img_0001098.png,4.934646376925675,3.4137634382200925
img_0001099.png,4.895654971466445,3.3894297782856357
img_0001100.png,4.857104510915571,3.366100152056209
img_0001101.png,4.819132368697053,3.3438287119887216
img_0001102.png,4.7818512874254795,3.3226475647376494
img_0001103.png,4.7453527267654545,3.3025716054565075
img_0001104.png,4.709709895177464,3.283602508716225
img_0001105.png,4.6749804520654825,3.2657319797780575
img_0001106.png,4.637437717613423,3.245712444153755
img_0001107.png,4.601066018186785,3.2264002783332613
img_0001108.png,4.565774984258102,3.2082578852401094
img_0001109.png,4.531574144170185,3.191237269895343
img_0001110.png,4.4984667278980535,3.175290803385887
img_0001111.png,4.466450886985238,3.1603721131146294
img_0001112.png,4.435520780767916,3.1464365868753643
img_0001113.png,4.405667492053729,3.1334417297101886
img_0001114.png,4.376879794233007,3.121347409243982
img_0001115.png,4.349144788000073,3.110116016193484
img_0001116.png,4.322448422684404,3.0997125596308295
img_0001117.png,4.296775914730233,3.0901047109183186
img_0001118.png,4.281988120263469,3.0882360351126366
img_0001119.png,4.28121000460509,3.096296607345222
img_0001120.png,4.27985246226846,3.103976664227172
img_0001121.png,4.2778265841163865,3.1112057642791124
img_0001122.png,4.275040928961251,3.1179111869505842
img_0001123.png,4.27140293747822,3.1240191809020352
img_0001124.png,4.266820552210433,3.1294564261660844
img_0001125.png,4.261204002745514,3.1341516712627597
img_0001126.png,4.2544677017490535,3.1380374903323482
img_0001127.png,4.246532186391131,3.141052091276989
img_0001128.png,4.237326031866612,3.14314109530822
img_0001129.png,4.226787660017601,3.144259202549283
img_0001130.png,4.21486696702933,3.144371658466041
img_0001131.png,4.2015266999401195,3.1434554424291994
img_0001132.png,4.186743522053236,3.1415001125567317
img_0001133.png,4.170508721655359,3.1385082593811946
img_0001134.png,4.152828535773512,3.1344955434022435
img_0001135.png,4.133724079788699,3.1294903162578627
img_0001136.png,4.113230893132041,3.1235328498040014
img_0001137.png,4.091398133339608,3.116674935911525
img_0001138.png,4.068287447827306,3.108975793597587
img_0001139.png,4.043971598911717,3.1005041978844328
img_0001140.png,4.0185329011375615,3.0913345602652615
img_0001141.png,3.992061529174938,3.081545548041843
img_0001142.png,3.964653770288905,3.071218400386253
img_0001143.png,3.937769630205546,3.061379060133954
img_0001144.png,3.9334269658074,3.067290678813413
img_0001145.png,3.92950128203921,3.0735690589988196
img_0001146.png,3.92593820789393,3.0801809552576707
img_0001147.png,3.922678114501344,3.087088782522013
img_0001148.png,3.919655917991348,3.0942502719591465
img_0001149.png,3.9168009592115323,3.101618164948024
img_0001150.png,3.914036976789108,3.1091399637083965
img_0001151.png,3.911282191482304,3.116757760133059
img_0001152.png,3.9114145376371434,3.1266726467687107
img_0001153.png,3.911118648997648,3.1365398415691503
img_0001154.png,3.910440543350706,3.1462041094603994
img_0001155.png,3.9092752033176446,3.1555806221060436
img_0001156.png,3.9075140632898715,3.164579061737409
img_0001157.png,3.9050465506967513,3.1731047699055686
img_0001158.png,3.901761595837521,3.1810600747577498
img_0001159.png,3.8975493834728634,3.188345965966632
img_0001160.png,3.892303321282571,3.1948641063797836
img_0001161.png,3.8842761906341066,3.199078595861986
img_0001162.png,3.873604035632173,3.201426197038724
img_0001163.png,3.8616567221751406,3.202805287029536
img_0001164.png,3.84836347090849,3.2031481198043976
img_0001165.png,3.8336754448826778,3.202413628920538
img_0001166.png,3.8175580056706435,3.2005748028623793
img_0001167.png,3.7999917872357285,3.197619736261668
img_0001168.png,3.7809736003600434,3.193552342422818
img_0001169.png,3.7605172006648466,3.18839265777757
img_0001170.png,3.7386540848706313,3.1821768117006775
img_0001171.png,3.715434582634804,3.1749568108977115
img_0001172.png,3.6909296205096798,3.1668003642977967
img_0001173.png,3.6652336086682116,3.157791030391375
img_0001174.png,3.6507481307124796,3.157182251717986
img_0001175.png,3.6594543493313827,3.1739993951505117
img_0001176.png,3.6681504283294277,3.19095611984459
img_0001177.png,3.676634784897267,3.2079161819950732
img_0001178.png,3.6846440179178552,3.2245950962668894
img_0001179.png,3.6918557610841196,3.240666135852277
img_0001180.png,3.6979072337164287,3.255749453136761
img_0001181.png,3.7024282664286425,3.269452536227444
img_0001182.png,3.705079048661627,3.2814211729012275
img_0001183.png,3.705579897882997,3.291379574389774
img_0001184.png,3.703726057975345,3.299146593198854
img_0001185.png,3.699388882599622,3.304631390673131
img_0001186.png,3.6925090304823907,3.3078194219097474
img_0001187.png,3.6830868082560615,3.3087570853732076
img_0001188.png,3.6711724864429294,3.307538445622959
img_0001189.png,3.6568575322644854,3.3042943804155143
img_0001190.png,3.640266786098267,3.299183493673882
img_0001191.png,3.621551362487844,3.29238415408605
img_0001192.png,3.596524952219572,3.2783117963177717
img_0001193.png,3.5691585623140765,3.2615868804421444
img_0001194.png,3.5406575452321376,3.2445020646440645
img_0001195.png,3.5112359129566175,3.2272369908839718
img_0001196.png,3.481081308400717,3.2099261821101424
img_0001197.png,3.4503705842604306,3.1926883239902164
img_0001198.png,3.419268610482257,3.1756269704628837
img_0001199.png,3.387927282122336,3.1588313139449853
img_0001200.png,3.3564850413924074,3.142377176949421
img_0001201.png,3.3250668270597252,3.126328105430542
img_0001202.png,3.293784358208341,3.1107364841958467
img_0001203.png,3.2627366678906258,3.095644627478989
img_0001204.png,3.232010813459109,3.0810858250392252
img_0001205.png,3.201682702404047,3.067085342315877
img_0001206.png,3.1718179847767143,3.053662862601789
img_0001207.png,3.1424729686299657,3.040828742971713
img_0001208.png,3.113695544467791,3.028588756311487
img_0001209.png,3.0855260726727147,3.0169466830872134
img_0001210.png,3.0579982397792156,3.0059015296976077
img_0001211.png,3.031139865346917,2.9954494579788062
img_0001212.png,3.004973654241445,2.9855844768244015
img_0001213.png,2.9795178919724368,2.9762990057928636
img_0001214.png,2.9547870825705997,2.9675843472254
img_0001215.png,2.937907561389274,2.9639193734200875
img_0001216.png,2.9215736620202875,2.9605547210893413
img_0001217.png,2.9058616356967497,2.957475789781339
img_0001218.png,2.890797557640975,2.9546896632332773
img_0001219.png,2.8764047378750366,2.952235510746857
img_0001220.png,2.8627048609610646,2.950112904245115
img_0001221.png,2.8497181328248105,2.9483378102669615
img_0001222.png,2.837463525271213,2.9469269433495264
img_0001223.png,2.825958987826625,2.9458848683813814
img_0001224.png,2.815221630226099,2.945228043468251
img_0001225.png,2.805267923228681,2.944968046201809
img_0001226.png,2.796113875946901,2.9451165702484365
img_0001227.png,2.787775206099107,2.9456854564054566
img_0001228.png,2.7802674992670515,2.9466867793933593
img_0001229.png,2.7736063569051432,2.948132969158607
img_0001230.png,2.767807532968681,2.9500369362170105
img_0001231.png,2.7628870590577224,2.9524121964533503
img_0001232.png,2.758861358127358,2.9552729682122427
img_0001233.png,2.7557473467361864,2.958634149487029
img_0001234.png,2.7535625235996872,2.962512050558329
img_0001235.png,2.7523251064654546,2.9669040631769086
img_0001236.png,2.7472701595435987,2.9695903233920897
img_0001237.png,2.7380683954189213,2.970813414669883
img_0001238.png,2.729583251142863,2.9725707221300914
img_0001239.png,2.7219420251358386,2.9748409159387292
img_0001240.png,2.7151802822562554,2.9776248951078492
img_0001241.png,2.70931414589237,2.9809243205714346
img_0001242.png,2.704354449926886,2.9847421137944457
img_0001243.png,2.7003105323400147,2.9890758420218173
img_0001244.png,2.6971914379989834,2.993926535700412
img_0001245.png,2.6950062400691976,2.999295745761548
img_0001246.png,2.69376410712899,3.005183957683242
img_0001247.png,2.693474219672434,3.011591438843678
img_0001248.png,2.6941456024611807,3.018518134025322
img_0001249.png,2.695786891668281,3.025963482420298
img_0001250.png,2.698406038553173,3.0339261951205785
img_0001251.png,2.702009943752875,3.042403992324187
img_0001252.png,2.7066040120349353,3.0513932960844
img_0001253.png,2.7121916147628817,3.0608888734141644
img_0001254.png,2.7187734458938784,3.070883424216468
img_0001255.png,2.726346757165009,3.081367108564901
img_0001256.png,2.7349044596986007,3.0923270083220826
img_0001257.png,2.744434083296689,3.1037465190785074
img_0001258.png,2.754916592031219,3.1156046702098887
img_0001259.png,2.7663250660687853,3.12787537382926
img_0001260.png,2.778623275272461,3.1405266078457643
img_0001261.png,2.7917641895563152,3.15351954444473
img_0001262.png,2.805688492826346,3.16680764323044
img_0001263.png,2.8203231891614116,3.1803357380916033
img_0001264.png,2.8355804083397955,3.1940391584473224
img_0001265.png,2.851356529289272,3.207842938490313
img_0001266.png,2.8675317415499304,3.2216611814516583
img_0001267.png,2.883970154983723,3.235396658336777
img_0001268.png,2.9005205474628544,3.2489407301553013
img_0001269.png,2.917017811758427,3.2621736874747738
img_0001270.png,2.933285129890666,3.2749655999341343
img_0001271.png,2.949136868871682,3.2871777613890707
img_0001272.png,2.964382157528024,3.2986648053739405
img_0001273.png,2.97882906948809,3.309277551801594
img_0001274.png,2.992289300910937,3.3188666254040298
img_0001275.png,3.0045831920287958,3.327286845853404
img_0001276.png,3.015544900078281,3.3344023081764362
img_0001277.png,3.0250238031388985,3.3401692852458695
img_0001278.png,3.0329001803949716,3.344327152699723
img_0001279.png,3.0390784272968507,3.346880166893164
img_0001280.png,3.043494183592299,3.3477829167417896
img_0001281.png,3.046116279785129,3.3470230270331363
img_0001282.png,3.0469475932357435,3.3446220360029386
img_0001283.png,3.0460245725107744,3.340634379588935
img_0001284.png,3.0434154625284453,3.33514468456846
img_0001285.png,3.0392173670226765,3.328263815130814
img_0001286.png,3.0335523690622583,3.3201242985039467
img_0001287.png,3.0265629877763294,3.310875891863463
img_0001288.png,3.0184072752649804,3.3006820891389177
img_0001289.png,3.0092538509428532,3.289718911369362
img_0001290.png,2.9992771570476426,3.278170381322955
img_0001291.png,2.98865315670978,3.2662298393994273
img_0001292.png,2.9775556353296766,3.254086209261751
img_0001293.png,2.9661532002101616,3.2419057508031113
img_0001294.png,2.954606922685746,3.2298150640417322
img_0001295.png,2.9430685194455437,3.2179013136962844
img_0001296.png,2.931679064726563,3.206207146462316
img_0001297.png,2.9205681219398465,3.1948025295317652
img_0001298.png,2.909853123961713,3.1837512397450998
img_0001299.png,2.899639569808964,3.1731102638741975
img_0001300.png,2.8900213596106945,3.162923210484651
img_0001301.png,2.8810813412332323,3.1532275326278465
img_0001302.png,2.8728920080525295,3.1440553992211333
img_0001303.png,2.8655162975767228,3.135434733465864
img_0001304.png,2.859008443861088,3.1273896728834227
img_0001305.png,2.853414845186471,3.119940744192407
img_0001306.png,2.848774916843871,3.1131050312045208
img_0001307.png,2.8451219069763103,3.106896465663931
img_0001308.png,2.8424771282983596,3.055105855059254
img_0001309.png,2.84084293870273,3.0078658198052857
img_0001310.png,2.8402190504112257,2.964794138735463
img_0001311.png,2.840604937894483,2.9253428870329286
img_0001312.png,2.8420000140082635,2.8885956118481584
img_0001313.png,2.844403770190188,2.852825329769535
img_0001314.png,2.8478156907447136,2.8146508526922287
img_0001315.png,2.8522349281469115,2.7671403569659097
img_0001316.png,2.85765961733443,2.695943034945714
img_0001317.png,2.8640851767487288,2.5712496828495546
img_0001318.png,2.8715042923345395,2.3952618973386413
img_0001319.png,2.8799341598368056,2.3771244956198094
img_0001320.png,2.8893869219909623,2.369592628587163
img_0001321.png,2.8998756975287123,2.3788001585677097
img_0001322.png,2.911422417272995,2.420251310577103
img_0001323.png,2.9240636680510708,2.533525587563963
img_0001324.png,2.9378603746608736,2.7951388177504426
img_0001325.png,2.952685372670042,3.115081766427955
img_0001326.png,2.9681071782843866,3.1217293750387
img_0001327.png,2.9845382219983665,3.128958051554935
img_0001328.png,3.001981424507953,3.1367755820426035
img_0001329.png,3.020434617201376,3.145172012883453
img_0001330.png,3.0398940995997714,3.154139815554913
img_0001331.png,3.060354422179575,3.163671711251342
img_0001332.png,3.0818081554014465,3.173761849604028
img_0001333.png,3.1042456345102765,3.18440802809697
img_0001334.png,3.1276546613459826,3.1956151666555668
img_0001335.png,3.1520201320777734,3.2073988975328156
img_0001336.png,3.1773236196974186,3.2196999379492146
img_0001337.png,3.2035425375253714,3.232587018791704
img_0001338.png,3.23064964189035,3.24607032051272
img_0001339.png,3.25861414151358,3.2600888058176407
img_0001340.png,3.287405381188623,3.2746286450916875
img_0001341.png,3.316998879064342,3.289748681746694
img_0001342.png,3.3473753205165475,3.30555881618775
img_0001343.png,3.378505687068298,3.3221408475470375
img_0001344.png,3.410343665949201,3.3395033032854036
img_0001345.png,3.4428375078992577,3.3576200780120136
img_0001346.png,3.475940463820269,3.376472075405916
img_0001347.png,3.5096104323472996,3.3960528491996818
img_0001348.png,3.5438063305274614,3.4163610641605944
img_0001349.png,3.578486015765187,3.437395468855745
img_0001350.png,3.6136056222841098,3.459153089762392
img_0001351.png,3.6491193883820543,3.481628574465634
img_0001352.png,3.6849795859984598,3.5048137503856767
img_0001353.png,3.7211364650101335,3.528697182418753
img_0001354.png,3.7575381978712614,3.553263694801774
img_0001355.png,3.7941308201360417,3.5784938494830287
img_0001356.png,3.8308581623252445,3.6043633750643287
img_0001357.png,3.8676617675163287,3.63084253948073
img_0001358.png,3.9044807879689314,3.6578954585206453
img_0001359.png,3.9412518532134877,3.6854793313862726
img_0001360.png,3.9779089014672464,3.7135435939936903
img_0001361.png,4.014382966170297,3.742028980952346
img_0001362.png,4.050601910069455,3.770866488622789
img_0001363.png,4.086490100883093,3.7999762349615906
img_0001364.png,4.121968025467098,3.8292662178339283
img_0001365.png,4.15556770901682,3.855945403489816
img_0001366.png,4.185084953027556,3.8775444239777435
img_0001367.png,4.213819999215289,3.8983932823386542
img_0001368.png,4.2410458100194415,3.991424060843205
img_0001369.png,4.26571040501018,4.0
img_0001370.png,4.288220282072349,4.0
img_0001371.png,4.308876452367655,4.0
img_0001372.png,4.327884832593905,4.0
img_0001373.png,4.345375080616157,4.0
img_0001374.png,4.361422390585927,4.0
img_0001375.png,4.376064031486019,4.0
img_0001376.png,4.389310392092082,4.0
img_0001377.png,4.4011532510041205,4.0
img_0001378.png,4.411573268452461,4.0
img_0001379.png,4.4205477309259,4.0
img_0001380.png,4.428050390226267,4.0
img_0001381.png,4.434055972576331,3.9753310876167447
img_0001382.png,4.438543212550626,3.942801570831713
img_0001383.png,4.44149592421847,3.9112932689628144
img_0001384.png,4.442730685054411,3.8914603466356157
img_0001385.png,4.441885626713331,3.8755097399806857
img_0001386.png,4.4389784143998225,3.857322178418981
img_0001387.png,4.434055201606512,3.8370615423417753
img_0001388.png,4.427179646749859,3.814916389528726
img_0001389.png,4.418431446067105,3.791094161405891
img_0001390.png,4.407904433832185,3.765815056214139
img_0001391.png,4.3957043662862745,3.7393059843608425
img_0001392.png,4.3819465154830075,3.7117949828044576
img_0001393.png,4.366753194881125,3.6835063963778625
img_0001394.png,4.350251324690196,3.6546570398034035
img_0001395.png,4.332570125278738,3.6254534357600283
img_0001396.png,4.313214225253976,3.595362460438362
img_0001397.png,4.29251165123017,3.564095119681914
img_0001398.png,4.271166548160871,3.5332148460651265
img_0001399.png,4.249341104249404,3.502985069057678
img_0001400.png,4.227225477408396,3.4736813823510415
img_0001401.png,4.205047252423859,3.4457232757666265
img_0001402.png,4.183831610930898,3.147801146392254
img_0001403.png,4.1636564844090085,2.9303494538092396
img_0001404.png,4.144204421524861,2.8180705539779067
img_0001405.png,4.1251646781943885,2.8844297839061586
img_0001406.png,4.106174827115162,3.3042455290257506
img_0001407.png,4.087781947373649,3.330787458397036
img_0001408.png,4.068678673664218,3.3158164541412702
img_0001409.png,4.049115006484724,2.9252876682147892
img_0001410.png,4.029261355185424,2.4475314761203415
img_0001411.png,4.020233557971254,1.9919522948712043
img_0001412.png,4.0340013857445065,1.6967610076929673
img_0001413.png,4.04594180481221,2.02915151118165
img_0001414.png,4.056053090972428,2.5194657585609734
img_0001415.png,4.064440055080533,3.080002658475112
img_0001416.png,4.071064424333427,3.3410854134849393
img_0001417.png,4.075796439849917,3.346791848611633
img_0001418.png,4.070309180917936,3.343136561158281
img_0001419.png,4.055268859613675,3.3379140186722944
img_0001420.png,4.039942444635707,3.3309187556057696
img_0001421.png,4.02415090753717,3.3231673914930386
img_0001422.png,4.007801483730038,3.314874036607316
img_0001423.png,3.9908333417140103,3.305787818370543
img_0001424.png,3.9731983303204004,3.29574978507073
img_0001425.png,3.9548621905746355,3.284455408209232
img_0001426.png,3.935800290040612,3.272584802881367
img_0001427.png,3.915990454886633,3.259965593402687
img_0001428.png,3.8954302147056428,3.246700243336413
img_0001429.png,3.874328599879198,3.192714704512356
img_0001430.png,3.8535555587239014,3.0997887906378927
img_0001431.png,3.828258981426713,3.2044969253785784
img_0001432.png,3.8014909032238,3.189720673888214
img_0001433.png,3.774549692794219,3.1751125850036543
img_0001434.png,3.747527408935599,3.1607483144363506
img_0001435.png,3.7204895282267114,3.1466821333617303
img_0001436.png,3.6934918248261606,3.1329548270704586
img_0001437.png,3.666581043664598,3.1195949324375616
img_0001438.png,3.6397948816993213,3.1066195633476568
img_0001439.png,3.6131621486071124,3.0940348933526627
img_0001440.png,3.586703143025338,3.081838408576174
img_0001441.png,3.560430205550418,3.0700198665519154
img_0001442.png,3.5343484123245346,3.0585632497527433
img_0001443.png,3.5084563555693853,3.047448502305922
img_0001444.png,3.482746971282221,3.036653052841929
img_0001445.png,3.457208379973852,3.026153029191129
img_0001446.png,3.431824714695419,3.0159241273655013
img_0001447.png,3.4065769183517096,3.0059421663109522
img_0001448.png,3.3814434994860703,2.9961833134376
img_0001449.png,3.3564012401128185,2.9866241959422766
img_0001450.png,3.3314258529808543,2.977241845568174
img_0001451.png,3.3094464218594384,2.969838621829967
img_0001452.png,3.2892586284576355,2.964546791248172
img_0001453.png,3.268669877326942,2.959666171811021
img_0001454.png,3.2476278008804833,2.9547726218028934
img_0001455.png,3.226074953318561,2.949631911909787
img_0001456.png,3.203980726583955,2.9441904823221456
img_0001457.png,3.1813263088214896,2.938439846184393
img_0001458.png,3.1665719918512525,2.937795228255002
img_0001459.png,3.1600619094801,2.9424752573065893
img_0001460.png,3.1525088620520894,2.9465365781462927
img_0001461.png,3.143830790421567,2.949915609782942
img_0001462.png,3.133956096284118,2.95255106756479
img_0001463.png,3.122825698230421,2.954389916206135
img_0001464.png,3.110394807085352,2.955390613879371
img_0001465.png,3.096634322863442,2.9555254732228518
img_0001466.png,3.081531772289271,2.9547817031116543
img_0001467.png,3.0650917465459466,2.9531612821244115
img_0001468.png,3.047506598019674,2.9132354817119364
img_0001469.png,3.0289872592364926,2.8685961347709075
img_0001470.png,3.00961343504862,2.814297448001766
img_0001471.png,2.989483123969917,2.739977332766169
img_0001472.png,2.968716193866251,2.6232937932045886
img_0001473.png,2.947422211368276,2.5263245862989363
img_0001474.png,2.947059348515987,2.4693808733451035
img_0001475.png,2.952183946906266,2.418207336483548
img_0001476.png,2.9584693507099793,2.3722137069884797
img_0001477.png,2.965955730969491,2.3380378820308376
img_0001478.png,2.9763176000835943,2.9788264010500365
img_0001479.png,2.9879536302790104,2.9876817550496146
img_0001480.png,3.0007201878122567,2.996968154788219
img_0001481.png,3.0146133098917627,3.006828397631069
img_0001482.png,3.0296527761541037,3.0173005216101054
img_0001483.png,3.0458624290422343,3.028406624196369
img_0001484.png,3.063266210416632,3.0401650023950504
img_0001485.png,3.0818870091614796,3.0525925617064864
img_0001486.png,3.101745939325957,3.065707055674331
img_0001487.png,3.122861705897832,3.0795210193732716
img_0001488.png,3.145250147261457,3.094047828106295
img_0001489.png,3.168923923002313,3.1093023604157635
img_0001490.png,3.1938944878502245,3.1250509657547427
img_0001491.png,3.2201681867329377,3.1417939238101793
img_0001492.png,3.247744935284959,3.15931356779255
img_0001493.png,3.276623024623852,3.177610179382553
img_0001494.png,3.3067964870097257,3.1966874220572263
img_0001495.png,3.338254484575681,3.216544938063926
img_0001496.png,3.37097134598278,3.237404711506654
img_0001497.png,3.404931936819325,3.258850474957968
img_0001498.png,3.4401004912492095,3.281075498481629
img_0001499.png,3.476410995517724,3.3040295077195454
img_0001500.png,3.5137435238609194,3.327694485985404
img_0001501.png,3.551914845910102,3.3522290690304795
img_0001502.png,3.590779503409734,3.3778405501522233
img_0001503.png,3.6303097799895756,3.4046711546492663
img_0001504.png,3.6704942466309376,3.4327049491707093
img_0001505.png,3.711284935806207,3.4619430301052114
img_0001506.png,3.7526188776741756,3.492629533789294
img_0001507.png,3.7891404114748966,3.5179553376237083
img_0001508.png,3.8254220545206383,3.542078202218772
img_0001509.png,3.8620800731885354,3.567290396997227
img_0001510.png,3.899103123521373,3.5936551899281657
img_0001511.png,3.936381814373644,3.6211435585412657
img_0001512.png,3.973779279426391,3.6497040701121053
img_0001513.png,4.011138839584193,3.679264152756429
img_0001514.png,4.048282972495186,3.709723758431598
img_0001515.png,4.0850116847386815,3.74094585412816
img_0001516.png,4.1211011524024554,3.7727453522590126
img_0001517.png,4.156302860116358,3.8048807797073696
img_0001518.png,4.18855256473014,3.8127580984269436
img_0001519.png,4.216556669864732,3.868818445550465
img_0001520.png,4.24036585820348,3.986884715085483
img_0001521.png,4.26083782943158,3.7736912528145314
img_0001522.png,4.277479524849162,3.852607589588916
img_0001523.png,4.289913461442342,3.9691085527852863
img_0001524.png,4.299209776332649,4.0
img_0001525.png,4.305879591306363,4.0
img_0001526.png,4.310447807431716,4.0
img_0001527.png,4.313452456269186,4.0
img_0001528.png,4.3153571506388815,3.95249450740391
img_0001529.png,4.316556767440103,3.867290560276292
img_0001530.png,4.317375801366946,3.7711024288773
img_0001531.png,4.318197561564879,3.6603285962655923
img_0001532.png,4.320286419775623,3.5080098907084487
img_0001533.png,4.3234173475383475,3.4385937208462924
img_0001534.png,4.3270774015396345,3.4432813564732183
img_0001535.png,4.330852587414967,3.496205653906559
img_0001536.png,4.334155163731307,3.525629350821159
img_0001537.png,4.337451695514199,3.6803414955934235
img_0001538.png,4.340976890187321,3.7212074257947467
img_0001539.png,4.343385383398651,3.7842025221911024
img_0001540.png,4.344296730566896,3.8314549611112527
img_0001541.png,4.343682956907286,3.875898710571745
img_0001542.png,4.341566781952189,3.902466746510483
img_0001543.png,4.337988777643064,3.9221956766974193
img_0001544.png,4.333148113967324,3.937131024575515
